Order,Lot Area,Overall Qual,Overall Cond,Central Air,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Paved Drive,Wood Deck SF,SalePrice,TotalSF,TotalFloorSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE
2449,12090,8,5,1,4,1,10,1,2,144,258000,3404.0,2263,2.5,1,1,1,0,0,0,1,0,0,0,0
2450,10019,8,5,1,4,1,9,1,2,307,350000,4068.0,2726,2.5,1,1,1,0,0,0,1,0,0,0,0
2451,17242,9,5,1,4,1,11,1,2,870,584500,5233.0,3500,4.5,1,1,1,0,1,0,1,0,0,0,0
2452,10236,8,5,1,4,1,9,1,2,200,321000,3784.0,2494,3.5,1,1,1,0,1,0,1,0,0,0,0
2453,10120,8,5,1,4,1,8,1,2,309,290000,3691.0,2526,3.5,1,1,1,0,0,0,1,0,0,0,0
2454,12585,8,5,1,3,1,8,1,2,432,315000,4085.0,2799,3.5,1,1,1,0,0,0,1,0,0,0,0
2455,12447,8,5,1,3,1,8,1,2,200,252000,3064.0,1964,2.5,1,1,1,0,1,1,0,0,0,0,0
2456,15218,8,5,1,2,1,6,1,2,0,336820,3340.0,1670,3.5,1,1,1,0,0,1,0,0,0,0,0
2457,20896,8,5,1,1,1,8,1,2,192,423000,4174.0,2097,2.5,1,1,1,0,1,1,0,0,0,0,0
2458,10182,8,5,1,3,1,8,1,2,322,290000,3320.0,1660,3.0,1,1,1,0,0,1,0,0,0,0,0
2459,8688,7,5,1,3,1,7,0,2,208,232000,3232.0,1616,2.0,1,1,1,0,0,1,1,0,0,0,0
2460,10936,8,5,1,3,1,7,0,2,144,199000,3008.0,1504,2.0,1,1,0,0,0,1,0,0,0,0,0
2461,8640,8,5,1,2,1,5,0,2,0,198600,2556.0,1278,2.0,1,1,1,0,0,1,0,0,0,0,0
2462,13162,9,5,1,3,1,11,1,2,0,405749,4676.0,2640,4.5,1,1,1,0,0,1,0,0,0,0,0
2463,11216,8,5,1,3,1,7,1,2,0,232600,2978.0,1489,2.0,1,1,1,0,0,1,0,0,0,0,0
2464,10728,8,5,1,3,1,8,1,2,192,266000,3034.0,1939,2.5,1,1,1,0,0,1,0,0,0,0,0
2465,8125,7,5,1,3,1,6,0,2,0,186500,2309.0,1553,2.5,1,1,1,0,1,1,0,0,0,0,0
2466,8125,6,5,1,3,1,7,0,2,0,200825,2574.0,1716,2.5,1,1,1,0,0,1,1,0,0,0,0
2467,8125,7,5,1,3,1,6,0,2,0,197000,2346.0,1576,2.5,1,1,1,0,0,1,0,0,0,0,0
2468,7200,6,5,1,2,1,5,0,2,0,185000,2524.0,1262,2.0,1,1,1,0,0,1,0,0,0,0,0
2469,7500,7,5,1,3,1,6,1,2,38,176000,2523.0,1266,2.0,1,1,1,0,0,1,1,0,0,0,0
2470,7200,7,5,1,2,1,5,1,2,216,187750,2594.0,1301,3.0,1,1,1,0,0,1,0,0,0,0,0
2471,7733,6,5,1,3,1,5,0,2,4,139500,2284.0,1142,1.5,1,0,1,0,0,1,1,0,0,0,0
2472,11024,7,5,1,3,1,6,0,2,144,186800,2800.0,1400,2.0,1,1,1,0,1,1,0,0,0,0,0
2473,13072,6,5,1,3,1,6,0,2,0,132000,2262.0,1131,1.5,1,0,1,0,1,1,0,0,0,0,0
2474,13072,6,5,1,3,1,6,0,2,0,142500,2282.0,1141,1.5,1,1,0,0,0,1,1,0,0,0,0
2475,13072,6,5,1,3,1,5,0,2,0,158000,2316.0,1158,2.5,1,1,1,0,0,1,0,0,0,0,0
2476,7800,7,5,1,3,1,8,0,2,144,184000,2577.0,1686,2.5,1,1,1,0,0,1,1,0,0,0,0
2477,7632,7,5,1,3,1,7,0,2,100,184900,2369.0,1585,2.5,1,1,1,0,0,1,1,0,0,0,0
2478,8304,6,5,1,3,1,7,0,2,150,187000,2778.0,1837,2.5,1,1,1,0,1,0,1,0,0,0,0
2479,7153,6,5,1,3,1,7,0,2,0,175900,2364.0,1603,2.5,1,1,1,0,0,0,1,0,0,0,0
2480,9370,6,5,1,3,1,7,0,2,307,248500,2567.0,1731,3.5,1,1,1,0,1,0,1,0,0,0,0
2481,7175,6,5,1,2,1,5,0,2,0,172000,2796.0,1398,3.0,1,1,1,0,1,0,1,0,0,0,1
2482,7175,6,5,1,2,1,5,0,2,0,151000,2434.0,1217,2.0,1,1,1,0,0,0,1,0,0,0,1
2483,9019,6,5,1,3,1,6,0,2,0,150000,1956.0,1320,2.5,1,1,1,0,0,0,1,0,0,0,0
2484,8900,4,4,1,2,1,5,0,2,0,107000,2112.0,1056,2.0,1,1,1,0,0,0,1,0,0,0,0
2485,7800,5,5,1,3,1,6,0,2,421,119900,1793.0,965,2.0,1,1,0,0,0,0,1,0,0,0,0
2486,9100,5,4,1,3,1,6,0,2,0,129500,1976.0,988,2.0,1,1,0,0,0,0,1,0,0,0,0
2487,9100,5,5,1,6,2,10,0,2,0,125000,3456.0,1728,3.0,1,1,0,0,0,0,1,0,1,0,0
2488,8927,6,6,1,4,2,10,0,2,0,119500,1654.0,1654,2.0,0,1,0,0,0,0,1,0,1,0,0
2489,9240,5,6,1,2,1,6,1,2,161,144000,2075.0,1211,1.0,1,1,0,0,1,0,1,0,0,0,0
2490,8471,6,7,1,3,1,6,1,2,292,151000,1718.0,1212,2.0,1,1,1,0,1,0,1,0,0,0,0
2491,9308,5,5,1,3,1,5,0,2,0,126000,1968.0,984,1.0,1,1,0,0,0,0,1,0,0,0,0
2492,8450,5,6,1,3,1,5,0,2,0,116000,1791.0,909,1.0,1,1,1,0,0,0,1,0,0,0,0
2493,8638,5,6,1,2,1,5,0,2,203,133500,1850.0,925,2.0,1,1,1,0,0,0,1,0,0,0,0
2494,13052,5,6,1,3,1,5,0,2,0,120875,2048.0,1024,1.5,1,1,0,0,0,0,1,0,0,0,0
2495,13526,5,6,1,3,1,5,0,2,180,137000,1870.0,935,2.0,1,1,0,0,0,0,1,0,0,0,0
2496,8020,5,6,0,3,1,6,0,2,0,124000,1824.0,912,1.0,1,0,0,0,0,0,1,0,0,0,0
2497,6993,5,7,1,3,1,6,1,2,0,135000,2148.0,1236,1.0,1,1,0,0,1,0,1,0,0,0,0
2498,8789,5,6,1,3,1,6,1,2,64,129200,1853.0,941,1.0,1,1,0,0,0,0,1,0,0,0,0
2499,14330,7,4,1,3,1,9,4,2,641,260000,4394.0,2646,4.0,1,1,1,1,0,0,1,0,0,0,0
2500,16059,8,5,1,4,1,9,1,2,127,260000,3705.0,2417,2.5,1,1,1,0,1,0,1,0,0,0,0
2501,11025,8,5,1,3,1,9,3,2,177,334000,4160.0,2826,3.5,1,1,1,0,1,0,1,0,0,0,0
2502,14541,8,7,1,5,1,10,1,2,209,310000,3858.0,2520,3.5,1,1,1,0,0,0,1,0,0,0,0
2503,13346,7,5,1,4,1,9,1,2,0,268000,3390.0,2295,3.5,1,1,1,0,1,0,1,0,0,0,0
2504,12461,8,5,1,2,1,5,1,2,0,262000,3248.0,1624,3.0,1,1,1,0,1,0,1,0,0,0,0
2505,3628,7,5,1,1,1,5,1,2,0,176400,2286.0,1143,1.5,1,1,1,0,0,1,1,0,0,0,1
2506,3316,8,5,1,1,1,4,1,2,0,197000,2494.0,1247,2.5,1,1,1,0,0,1,1,0,0,0,1
2507,3180,7,5,1,2,1,4,0,2,0,151000,1800.0,1120,2.5,1,1,1,0,0,1,1,0,0,0,1
2508,2544,7,5,1,2,1,4,0,2,0,147400,1823.0,1143,2.5,1,1,1,0,0,1,1,0,0,1,0
2509,2544,7,5,1,2,1,4,0,2,0,149900,1823.0,1143,2.5,1,1,1,0,0,1,1,0,0,1,0
2510,3180,7,5,1,2,1,4,0,2,0,144152,1800.0,1120,2.5,1,1,1,0,0,1,1,0,0,0,1
2511,2998,6,5,1,2,1,4,0,2,0,166000,2280.0,1524,2.5,1,1,1,0,0,0,1,0,0,0,1
2512,3735,7,5,1,3,1,6,0,2,0,183900,2143.0,1452,3.5,1,1,1,0,0,0,1,0,0,0,1
2513,2651,7,5,1,3,1,6,0,2,153,165000,2055.0,1382,3.5,1,1,1,0,0,0,1,0,0,1,0
2514,4447,7,5,1,2,1,4,0,2,0,139000,1610.0,1080,2.5,1,1,1,0,0,1,1,0,0,0,1
2515,8314,7,5,1,3,1,6,1,2,0,200000,2263.0,1694,2.5,1,1,1,0,1,0,1,0,0,0,0
2516,7180,8,5,1,3,1,6,1,2,0,221000,3136.0,1568,2.0,1,1,1,0,1,1,1,0,0,0,0
2517,9549,8,5,1,2,1,6,1,2,0,270000,2988.0,1494,2.5,1,1,1,0,1,0,1,0,0,0,1
2518,11250,6,6,1,3,1,6,1,2,198,165000,2416.0,1208,2.5,1,1,1,0,0,0,1,0,0,0,0
2519,3760,8,5,1,1,1,4,3,2,133,214000,2470.0,1235,2.0,1,1,1,0,0,0,1,0,0,1,0
2520,3640,8,5,1,1,1,4,1,2,133,188000,2072.0,1036,2.0,1,1,1,0,0,0,1,0,0,1,0
2521,3874,8,5,1,1,1,4,1,2,133,190000,2452.0,1226,2.0,1,1,1,0,0,0,1,0,0,0,1
2522,3876,8,5,1,1,1,4,1,2,133,170000,2452.0,1226,2.0,1,1,1,0,0,0,1,0,0,1,0
2523,50271,9,5,1,0,1,5,1,2,857,385000,3684.0,1842,2.5,1,1,1,0,1,0,1,0,0,0,0
2524,13110,5,6,1,2,1,6,0,2,140,146500,2346.0,1193,3.0,1,1,1,0,0,0,1,1,0,0,0
2525,10192,7,6,1,4,1,8,1,2,0,170000,2490.0,1920,3.0,1,1,1,0,1,0,1,0,0,0,0
2526,20781,7,7,1,3,1,9,1,2,0,262500,3724.0,2156,2.0,1,1,1,0,1,0,1,0,0,0,0
2527,11700,6,6,1,3,1,7,1,2,0,179900,2124.0,1416,2.5,1,1,1,0,0,0,1,0,0,0,0
2528,11029,6,7,1,4,1,9,1,2,0,250000,3708.0,2654,3.5,1,1,1,0,1,0,1,0,0,0,0
2529,10400,6,5,1,4,1,8,1,2,148,165150,2522.0,1790,3.0,1,1,1,0,0,0,1,0,0,0,0
2530,10140,7,6,1,3,1,7,0,2,0,164500,2668.0,1334,3.0,1,1,1,0,0,0,1,0,0,0,0
2531,9600,7,5,1,3,1,6,0,2,0,140000,2328.0,1164,1.5,1,1,0,0,0,0,1,0,0,0,0
2532,9750,5,5,1,3,1,6,0,2,68,135500,1960.0,980,2.0,1,1,0,0,0,0,1,0,0,0,0
2533,9600,5,5,1,3,1,6,0,2,0,142000,2102.0,1051,2.0,1,1,0,0,0,0,1,0,0,0,0
2534,8640,5,5,1,4,1,7,0,2,0,155000,2670.0,1770,2.5,1,1,1,0,0,0,1,0,0,0,0
2535,9360,6,7,1,2,1,4,1,2,94,157500,1952.0,976,2.0,1,1,0,0,1,0,1,0,0,0,0
2536,8400,5,5,1,3,1,5,0,2,356,138500,2104.0,1052,2.5,1,1,0,0,0,0,1,0,0,0,0
2537,8400,5,6,1,3,1,6,0,2,143,140000,1731.0,898,2.0,1,1,0,0,0,0,1,0,0,0,0
2538,9759,5,5,1,3,1,6,0,2,182,124400,2102.0,1051,2.0,1,1,1,0,0,0,1,0,0,0,0
2539,9600,5,7,1,3,1,6,0,2,0,158000,2282.0,1141,2.0,1,1,1,0,0,0,1,0,0,0,0
2540,9230,5,8,1,1,1,6,0,2,0,146000,2064.0,1200,2.5,1,1,1,0,1,0,1,0,0,0,0
2541,14803,6,5,1,4,1,8,1,2,0,190000,2818.0,1993,2.5,1,1,1,0,0,0,1,0,0,0,0
2542,10659,5,6,1,3,1,6,0,2,0,136500,2100.0,1050,2.0,1,1,1,0,0,0,1,0,0,0,0
2543,9100,5,5,1,3,1,5,0,2,0,129900,1728.0,864,2.0,1,1,0,0,0,0,1,0,0,0,0
2544,8393,5,5,1,4,2,8,0,2,272,145000,3338.0,1712,2.0,1,1,1,0,1,0,1,0,1,0,0
2545,8800,6,7,1,3,1,7,2,2,200,185900,2752.0,1565,3.0,1,1,1,0,1,0,1,1,0,0,0
2546,8800,6,6,1,3,1,6,2,2,0,160000,2502.0,1251,2.0,1,1,1,0,0,0,1,0,0,0,0
2547,10368,6,6,1,3,1,7,1,2,154,167000,2496.0,1488,2.5,1,1,1,0,0,0,1,0,0,0,0
2548,9350,5,6,1,4,1,7,1,2,0,157500,2160.0,1440,1.5,1,1,1,0,0,0,1,0,0,0,0
2549,10382,6,5,1,2,1,6,0,2,0,140000,1683.0,1095,2.0,1,1,0,0,0,0,1,1,0,0,0
2550,8973,5,7,1,3,1,6,0,2,0,150000,2061.0,1053,2.0,1,1,1,0,1,0,1,0,0,0,0
2551,10800,5,7,1,3,1,6,0,2,0,151500,2496.0,1248,2.0,1,1,0,0,0,0,1,0,0,0,0
2552,8550,6,8,1,2,1,4,1,2,228,129800,1632.0,816,2.0,1,1,1,0,1,0,1,0,0,0,0
2553,11425,5,6,1,2,1,4,1,2,0,137000,2016.0,1008,1.0,1,1,1,0,0,0,1,0,0,0,0
2554,9724,5,7,1,2,1,5,1,2,125,137000,1981.0,1043,1.0,1,1,1,0,1,0,1,0,0,0,0
2555,4712,4,7,1,3,1,5,0,2,0,121600,1977.0,1230,2.5,1,1,1,0,1,0,1,0,0,0,0
2556,5900,4,7,1,2,1,4,0,2,0,85500,1309.0,869,1.0,1,0,0,0,1,0,1,0,0,0,0
2557,5825,4,5,1,1,1,5,0,2,0,79900,1347.0,747,1.0,1,1,1,0,1,0,1,0,0,0,0
2558,7438,5,8,1,3,1,5,0,2,104,127000,1756.0,1252,1.0,1,1,0,0,1,0,1,0,0,0,0
2559,9600,5,6,1,3,1,7,1,2,144,161000,2684.0,1433,2.0,1,1,1,0,1,0,1,0,0,0,0
2560,10858,5,6,1,2,1,6,1,2,0,146500,3068.0,1624,2.0,1,1,1,0,0,0,0,0,0,0,0
2561,9600,5,5,1,3,1,7,0,2,0,135000,2272.0,1216,2.0,1,1,0,0,0,0,1,0,0,0,0
2562,10680,5,3,0,4,1,7,0,2,0,137900,4272.0,2136,2.0,1,1,1,0,0,0,1,0,0,0,0
2563,9490,6,7,1,3,1,5,2,2,0,133000,2384.0,1578,2.0,1,1,1,0,1,0,1,0,0,0,0
2564,9462,5,6,1,3,1,7,1,2,245,137000,2432.0,1728,1.5,1,1,1,0,1,0,1,0,0,0,0
2565,9888,5,6,1,2,1,5,0,2,0,121000,1872.0,936,1.0,1,1,1,0,1,0,1,0,0,0,0
2566,8917,5,5,1,4,2,8,0,2,0,119000,3168.0,1584,2.0,1,1,0,0,0,0,1,0,1,0,0
2567,12700,6,5,1,3,1,6,2,2,0,172000,2492.0,1246,2.0,1,1,1,0,0,0,1,0,0,0,0
2568,8500,5,3,1,2,1,6,0,2,0,98600,2470.0,1235,1.0,1,1,0,0,0,0,1,0,0,0,0
2569,14200,7,6,1,4,1,8,2,2,105,226000,3081.0,2157,2.5,1,1,1,0,0,0,1,0,0,0,0
2570,9000,5,5,1,2,1,5,0,2,0,118000,2064.0,1128,1.0,1,1,0,0,0,0,1,0,0,0,0
2571,25419,8,4,1,4,1,8,1,2,0,235000,4472.0,2720,3.5,1,1,1,1,1,0,1,0,0,0,0
2572,9723,6,7,1,2,1,5,0,2,0,135000,2016.0,1008,1.0,1,1,0,0,0,0,1,0,0,0,0
2573,7728,5,6,1,3,1,6,0,2,0,132500,2296.0,1190,2.0,1,1,1,0,0,0,1,0,1,0,0
2574,8163,5,6,1,3,1,6,1,2,86,143000,2288.0,1144,2.0,1,1,0,0,0,0,1,0,0,0,0
2575,8400,5,5,1,3,1,6,1,2,0,132000,2543.0,1364,1.5,1,1,1,0,0,0,1,0,0,0,0
2576,11600,6,5,1,3,1,7,0,2,0,145250,2766.0,1383,1.5,1,1,1,0,0,0,1,0,0,0,0
2577,9610,6,6,1,3,1,7,1,2,80,162000,2457.0,1336,1.5,1,1,0,0,0,0,1,0,0,0,0
2578,10000,5,6,1,3,1,6,1,2,191,148000,2428.0,1370,2.0,1,1,1,0,0,0,1,0,0,0,0
2579,14850,5,5,1,2,1,6,1,2,268,141000,2184.0,1092,2.0,1,1,1,0,0,0,1,0,0,0,0
2580,10152,6,6,1,3,1,6,1,2,0,153000,2248.0,1124,2.0,1,1,1,0,1,0,1,0,0,0,0
2581,10011,5,6,1,2,1,6,1,2,0,134450,2306.0,1236,1.5,1,1,0,0,1,0,1,0,0,0,0
2582,7032,5,5,1,2,1,4,2,2,42,135960,1886.0,943,2.0,1,1,0,0,0,0,1,0,1,0,0
2583,8092,6,8,1,3,1,6,0,2,0,156000,2100.0,1050,2.0,1,1,0,0,1,0,1,0,0,0,0
2584,11310,6,5,1,2,1,5,1,2,0,140000,2742.0,1375,1.0,1,1,1,0,0,0,1,0,0,0,0
2585,12778,5,6,1,2,1,4,0,2,0,139500,2016.0,1008,2.0,1,1,1,0,1,0,1,0,0,0,0
2586,10170,6,6,1,2,1,5,1,2,0,155000,1791.0,1575,1.5,1,1,0,0,0,0,1,0,0,0,0
2587,7700,5,7,1,3,1,6,0,2,0,127000,1446.0,1145,1.0,1,1,0,0,0,0,1,0,0,0,0
2588,11050,5,5,1,2,1,6,1,2,0,133500,2010.0,1005,1.0,1,1,1,0,0,0,1,0,0,0,0
2589,13600,5,6,1,3,1,6,0,2,0,125000,2112.0,1056,2.5,1,1,0,0,0,0,1,0,0,0,0
2590,15428,5,6,1,2,1,4,0,2,0,142000,1768.0,884,2.0,1,1,1,0,1,0,1,0,0,0,0
2591,21299,7,5,1,3,1,7,3,2,0,167000,2968.0,2039,2.5,1,1,1,0,1,0,1,0,0,0,0
2592,13300,5,5,1,2,1,6,0,2,75,159000,2399.0,1384,2.0,1,1,1,0,1,0,1,0,0,0,0
2593,22136,5,5,1,5,1,10,1,0,631,180000,4811.0,2640,4.5,1,1,1,0,1,0,1,1,0,0,0
2594,7500,6,6,1,3,1,6,0,2,0,127000,2096.0,1312,1.5,1,1,1,0,1,0,1,0,0,0,0
2595,7000,6,6,1,2,1,6,0,2,0,112000,1927.0,1310,2.0,1,1,1,0,1,0,1,0,0,0,0
2596,10410,3,8,1,2,1,5,0,0,0,99800,1426.0,713,1.0,1,1,1,0,1,0,1,0,0,0,0
2597,5400,5,7,1,2,1,4,0,2,0,117000,1666.0,833,1.0,1,1,0,0,1,0,1,0,0,0,0
2598,5400,5,6,1,2,1,4,0,2,0,108480,2146.0,1073,1.0,1,1,1,0,1,0,1,0,0,0,0
2599,10914,3,3,0,2,1,4,0,0,0,68000,1430.0,715,1.0,1,1,1,0,1,0,1,0,0,0,0
2600,7008,4,8,1,1,1,5,0,2,0,86900,1168.0,720,1.0,1,1,1,0,1,0,1,0,0,0,0
2601,10800,5,6,1,2,1,5,1,2,229,120000,2250.0,1130,2.0,1,1,0,0,1,0,1,0,0,0,0
2602,7200,6,8,1,3,1,7,1,2,49,155500,2258.0,1595,2.0,1,1,1,0,1,0,1,0,0,0,0
2603,10818,4,4,1,4,1,7,1,2,120,80000,2837.0,1760,1.5,1,1,1,0,1,0,1,0,0,0,0
2604,10410,3,4,1,3,1,6,0,2,216,105000,1886.0,1214,1.0,1,1,1,0,1,0,1,0,0,0,0
2605,10800,5,4,0,3,2,10,1,0,142,160000,3368.0,2414,2.0,1,1,0,0,1,0,1,1,0,0,0
2606,10800,5,8,1,3,1,7,1,2,436,170000,2262.0,1466,2.5,1,1,1,0,1,0,1,0,0,0,0
2607,8658,6,5,1,3,1,6,1,2,0,160000,2412.0,1324,2.0,1,1,1,0,0,0,1,0,0,0,0
2608,13400,5,5,1,3,1,6,1,2,0,159950,2110.0,1086,2.0,1,1,0,0,0,0,1,0,0,0,0
2609,10184,6,5,1,3,1,6,1,2,345,165000,2229.0,1146,1.5,1,1,1,0,0,0,1,0,0,0,0
2610,9786,6,7,1,3,1,7,1,2,0,159000,2646.0,1734,1.5,1,1,1,0,1,0,1,0,0,0,0
2611,9510,6,5,1,3,1,6,0,2,0,147000,2342.0,1207,1.5,1,1,1,0,1,0,1,0,0,0,0
2612,7800,5,5,1,2,1,5,0,2,0,115000,1824.0,912,1.0,1,1,0,0,0,0,1,0,0,0,0
2613,8910,6,6,1,3,1,6,1,2,0,159500,1849.0,1194,1.5,1,1,1,0,0,0,1,0,0,0,0
2614,7332,6,6,1,2,1,4,0,2,168,120000,1728.0,864,2.0,1,1,0,0,0,0,1,0,0,0,0
2615,7100,5,7,1,2,1,5,0,2,0,129900,1632.0,816,2.0,1,1,0,0,0,0,1,0,0,0,0
2616,10800,6,6,1,3,1,6,2,2,355,183000,3086.0,1773,3.0,1,1,1,0,1,0,1,0,0,0,0
2617,11650,7,5,1,2,1,5,1,2,0,157500,1472.0,1472,2.0,0,1,1,0,0,0,1,0,0,0,0
2618,18275,7,8,1,3,1,9,2,2,520,277500,3886.0,2448,4.0,1,1,1,0,1,0,1,0,0,0,0
2619,16321,5,6,1,2,1,6,2,2,288,207500,3084.0,1600,2.0,1,1,1,0,1,0,1,0,0,0,0
2620,12144,4,6,1,3,1,6,0,2,199,147500,2431.0,1521,1.5,1,1,1,0,0,0,1,0,0,0,0
2621,10800,4,4,0,4,1,6,0,2,0,135000,1912.0,1192,1.5,1,0,0,0,1,0,1,0,0,0,0
2622,7200,5,7,1,2,1,5,0,2,0,109500,1040.0,1040,1.0,0,1,0,0,0,0,1,0,0,0,0
2623,7200,4,5,1,2,1,4,0,2,0,109900,1040.0,1040,1.0,0,1,1,0,0,0,1,0,0,0,0
2624,7560,5,5,1,3,1,6,0,2,140,133700,2080.0,1040,1.0,1,1,1,0,0,0,1,0,0,0,0
2625,8544,3,4,0,2,2,6,0,2,0,81400,1040.0,1040,2.0,0,1,0,0,0,0,1,0,1,0,0
2626,8544,3,4,0,2,2,6,0,2,0,87500,1040.0,1040,2.0,0,1,0,0,1,0,1,0,1,0,0
2627,8544,3,4,0,2,2,6,0,2,0,93500,1040.0,1040,2.0,0,1,0,0,0,0,1,0,1,0,0
2628,8512,5,5,1,4,2,8,0,2,0,119000,3112.0,1556,2.0,1,0,0,0,0,0,1,0,1,0,0
2629,7945,5,6,1,3,1,6,0,2,0,141000,2300.0,1150,2.0,1,1,0,0,0,0,1,0,0,0,0
2630,7000,5,4,1,3,1,6,0,2,0,146000,2300.0,1150,1.0,1,1,1,0,0,0,1,0,0,0,0
2631,7590,6,5,1,3,1,6,1,2,188,155000,2008.0,1348,1.5,1,1,1,0,0,0,1,0,0,0,0
2632,10205,5,5,1,3,1,6,0,2,150,134500,1924.0,999,2.0,1,1,1,0,0,0,1,0,0,0,0
2633,7400,7,6,1,3,1,6,0,2,0,120000,2090.0,1045,2.0,1,1,0,0,0,0,1,0,0,0,0
2634,7000,5,6,1,3,1,5,0,2,0,105000,1728.0,864,1.5,1,1,0,0,0,0,1,0,0,0,0
2635,7000,5,5,1,3,1,6,0,2,96,124000,2050.0,1025,2.0,1,0,1,0,0,0,1,1,0,0,0
2636,9856,5,8,1,5,1,8,0,2,0,169000,2730.0,2014,2.0,1,1,1,0,1,0,1,0,0,0,0
2637,9906,4,4,0,3,1,8,0,2,0,107000,2014.0,1328,1.0,1,1,1,0,1,0,1,0,0,0,0
2638,9600,5,6,1,3,1,6,0,2,0,135000,2880.0,1668,2.0,1,1,1,0,1,0,1,0,0,0,0
2639,5520,4,6,0,4,1,9,1,0,0,111500,2804.0,1657,1.0,1,1,0,0,1,0,1,0,0,0,0
2640,9600,6,8,1,3,1,7,0,2,0,156500,2196.0,1416,1.5,1,1,1,0,1,0,1,0,0,0,0
2641,9600,7,7,1,3,1,6,1,2,0,178000,2369.0,1641,2.0,1,1,1,0,1,0,1,0,0,0,0
2642,6451,7,7,1,4,1,7,0,2,264,139900,2140.0,1428,2.0,1,1,1,0,1,0,1,0,0,0,0
2643,3960,7,8,0,2,1,5,1,0,280,105000,1506.0,1004,1.0,1,1,1,0,1,0,1,0,0,0,0
2644,5684,6,8,1,2,1,5,0,0,0,110000,1626.0,813,1.0,1,1,1,0,1,0,1,0,0,0,0
2645,7745,4,6,0,4,2,9,0,1,0,111500,2889.0,1951,2.0,1,1,1,0,1,0,1,1,0,0,0
2646,7741,6,5,0,2,1,5,0,2,0,108000,2064.0,1032,1.0,1,1,1,0,1,0,1,0,0,0,0
2647,5633,5,7,1,2,1,5,0,0,50,111500,1688.0,844,1.0,1,1,1,0,1,0,1,0,0,0,0
2648,9000,5,6,1,3,1,8,0,0,0,124000,2386.0,1750,1.0,1,1,1,0,1,0,1,0,0,0,0
2649,7200,4,5,1,2,1,5,0,2,0,105000,1440.0,864,1.0,1,1,1,0,0,0,1,0,0,0,0
2650,4400,6,8,1,2,1,6,0,2,0,116000,1766.0,1118,1.0,1,1,0,0,1,0,1,0,0,0,0
2651,7614,3,5,1,2,1,7,0,0,0,96900,2114.0,1376,1.0,1,1,1,0,1,0,1,0,0,0,0
2652,6000,5,7,1,3,1,5,0,2,0,135500,1920.0,960,2.0,1,1,0,0,0,0,1,1,0,0,0
2653,6000,5,7,1,5,1,7,0,2,24,139000,2382.0,1566,1.5,1,1,1,0,1,0,1,0,0,0,0
2654,7830,3,5,1,1,1,3,0,0,0,61500,984.0,492,2.0,1,1,1,0,1,0,1,0,0,0,0
2655,9576,6,7,1,3,1,5,0,2,0,120000,1952.0,1182,1.5,1,1,0,0,1,0,1,0,0,0,0
2656,5820,3,8,1,3,1,6,0,2,142,126175,2325.0,1163,2.0,1,1,1,0,1,0,1,0,0,0,0
2657,5747,3,4,1,2,1,5,0,0,112,64000,1638.0,840,1.0,1,1,0,0,1,0,1,0,0,0,0
2658,9142,6,8,0,4,2,9,0,2,0,137000,2948.0,1928,2.0,1,1,1,0,1,0,1,1,0,0,0
2659,9600,4,2,0,4,2,8,0,0,0,87000,2869.0,1774,3.0,1,1,1,0,1,0,1,0,0,0,0
2660,10800,7,7,0,2,1,6,2,0,0,163000,2648.0,1768,1.5,1,1,1,0,1,0,1,0,0,0,0
2661,6300,7,6,1,5,1,9,0,1,0,155000,3330.0,2104,2.0,1,1,1,0,1,0,1,0,0,0,0
2662,5000,5,4,0,3,1,6,0,2,0,79000,1980.0,1440,1.0,1,1,1,0,1,0,1,0,0,0,0
2663,8850,7,6,1,3,1,7,1,2,0,144000,2505.0,1690,1.0,1,1,1,0,1,0,1,0,0,0,0
2664,3600,6,7,0,3,1,7,0,0,0,114504,2052.0,1368,1.0,1,1,1,0,1,0,1,0,0,0,0
2665,7200,7,7,1,4,1,8,0,0,36,157000,2358.0,1762,2.5,1,1,1,0,1,0,1,0,0,0,0
2666,11340,6,5,1,4,1,7,0,2,0,125000,2400.0,1200,1.0,1,1,1,0,1,0,1,0,0,0,0
2667,22950,10,9,1,4,1,12,2,2,0,475000,4715.0,3036,2.5,1,1,1,0,1,0,1,0,0,0,0
2668,5976,5,7,0,2,2,8,0,0,0,93500,1872.0,1248,2.0,1,0,1,0,1,0,1,0,1,0,0
2669,9750,5,5,1,3,1,5,0,2,0,125000,1920.0,960,1.0,1,1,0,0,0,0,1,0,0,0,0
2670,4761,3,3,0,2,1,5,0,0,0,64500,2040.0,1020,1.0,1,0,1,0,1,0,1,0,0,0,0
2671,7446,4,5,1,2,1,4,2,2,0,100000,1576.0,788,1.0,1,0,0,0,1,0,1,0,0,0,0
2672,6435,6,5,1,3,1,6,1,2,0,140200,2549.0,1577,1.0,1,1,0,0,1,0,1,0,0,0,0
2673,11737,6,7,0,2,1,9,1,2,27,202500,2675.0,1827,1.0,1,1,1,0,1,0,1,0,0,0,0
2674,5000,6,7,1,3,1,7,2,2,0,159000,2668.0,1664,2.0,1,1,1,0,1,0,1,0,0,0,0
